"","claim_number","age_of_driver","gender","marital_status","safty_rating","annual_income","high_education_ind","address_change_ind","living_status","zip_code","claim_date","claim_day_of_week","accident_site","past_num_of_claims","witness_present_ind","liab_prct","channel","policy_report_filed_ind","claim_est_payout","age_of_vehicle","vehicle_category","vehicle_price","vehicle_color","vehicle_weight","fraud"
"8587",5520,48,"F",1,84,11.5276564295702,0,1,"Rent",50049,"10/7/2015","Wednesday","Local",0,0,98,"Phone",1,0,7,"Compact",10.0746420346099,"red",10.0503843175095,0
"13645",22453,52,"F",1,89,11.4397416810076,1,0,"Own",50014,"9/21/2015","Monday","Local",3,1,1,"Broker",0,8.94541603331341,6,"Compact",9.61587214452889,"black",9.84241397726767,0
"10819",22665,50,"M",0,86,11.5194044310679,1,0,"Own",20141,"9/16/2016","Friday","Local",4,1,50,"Phone",1,0,4,"Large",10.9658250372092,"other",10.0447743143916,0
"9396",16893,47,"F",1,83,11.5772045774643,0,1,"Rent",80014,"1/8/2016","Friday","Highway",2,0,93,"Broker",1,8.02920805961957,3,"Compact",9.61587214452889,"red",10.2692689617697,0
"1838",22727,24,"M",0,75,10.8752319125953,0,0,"Rent",85070,"5/17/2015","Sunday","Parking Lot",5,0,34,"Online",0,7.46741106611758,1,"Compact",9.61587214452889,"red",10.1459204449279,0
"1867",9302,44,"F",1,95,10.6877086799954,1,0,"Rent",85077,"1/13/2016","Wednesday","Local",10,0,5,"Phone",1,0,6,"Compact",9.61587214452889,"gray",9.09646500329705,0
"352",5961,29,"M",0,64,10.9413762561578,0,1,"Rent",50049,"10/24/2015","Saturday","Highway",8,0,13,"Online",1,8.5630017722232,2,"Compact",9.61587214452889,"gray",9.88334001257441,0
"2055",7884,43,"F",1,77,11.6569998345807,1,1,"Rent",85043,"8/3/2015","Monday","Local",7,0,16,"Broker",1,9.35407268286611,1,"Medium",9.61587214452889,"silver",10.3336059105087,0
"11861",21433,36,"M",0,76,11.2748078600123,1,1,"Own",50014,"4/19/2016","Tuesday","Parking Lot",0,0,30,"Phone",1,8.31619755427737,1,"Medium",11.2277467417064,"gray",10.6769706714656,0
"15672",1981,25,"M",1,76,10.8083532667408,1,0,"Own",50047,"12/14/2016","Wednesday","Local",6,0,93,"Online",1,7.90368125091079,1,"Large",10.9902222414415,"red",10.394035518931,0
"8380",9506,52,"F",1,80,10.7452486849227,1,1,"Own",15052,"11/20/2015","Friday","Local",2,0,56,"Phone",1,9.11558233971035,5,"Large",9.61587214452889,"white",10.1107159676674,0
"506",18299,54,"M",1,79,11.5290645268533,1,0,"Rent",50005,"3/22/2015","Sunday","Parking Lot",4,0,0,"Broker",0,8.49340651833872,6,"Compact",9.61587214452889,"other",10.3539397409795,0
"2429",26942,33,"M",1,45,10.7549623914754,1,0,"Own",85055,"2/19/2015","Thursday","Parking Lot",0,0,0,"Broker",0,0,1,"Medium",11.1705742349664,"black",9.84738823030767,0
"130",4527,55,"M",1,76,11.596144660721,1,0,"Own",50005,"2/28/2016","Sunday","Local",1,0,28,"Broker",0,6.41875637644225,16,"Large",9.61587214452889,"white",10.5394159224617,0
"7267",15083,37,"F",1,72,11.2244163839745,1,1,"Own",20160,"4/12/2016","Tuesday","Local",6,0,50,"Broker",1,8.55017138359338,9,"Large",9.99791142443982,"blue",10.4385250722936,0
"2953",25141,40,"F",1,51,11.5831788749779,0,0,"Own",50021,"11/24/2016","Thursday","Local",1,1,48,"Broker",1,0,3,"Large",9.81596904768869,"black",9.89098020119575,0
"10789",21651,59,"F",1,71,11.0019998362039,1,1,"Own",20135,"1/22/2015","Thursday","Parking Lot",0,0,36,"Phone",1,7.96260375020907,1,"Compact",9.61587214452889,"other",9.69123132798203,0
"7029",1846,56,"M",1,79,11.3759481419414,1,0,"Own",85067,"9/15/2016","Thursday","Highway",2,1,24,"Phone",0,8.51806481144511,1,"Medium",10.6105187460681,"red",8.67924473216491,0
"12716",28708,54,"M",1,85,11.3679459346254,1,1,"Own",80027,"7/28/2015","Tuesday","Local",10,0,56,"Broker",0,2.74534598584591,1,"Large",9.61587214452889,"gray",10.6704643990441,0
"2762",7022,60,"F",1,54,10.6786984740284,1,1,"Rent",15051,"4/28/2016","Thursday","Parking Lot",2,0,12,"Broker",0,8.03907674205995,1,"Compact",11.086751467771,"gray",9.30297608676694,0
"4755",25035,32,"F",1,56,11.7275770614838,1,0,"Own",20138,"4/2/2015","Thursday","Local",8,1,1,"Phone",1,7.78467712672623,6,"Compact",9.61587214452889,"silver",10.9898723105503,0
"2025",26773,57,"F",1,89,11.0505566164724,0,1,"Own",85002,"7/2/2015","Thursday","Local",9,0,26,"Broker",0,0,1,"Large",10.0777920100598,"silver",9.78904275108316,0
"14225",27974,26,"F",1,59,11.0213631073851,1,1,"Rent",50020,"8/29/2015","Saturday","Local",7,0,0,"Phone",1,0,4,"Medium",10.5609044453452,"black",11.1416970400099,0
"6630",1285,63,"F",1,75,11.5837566457308,1,0,"Own",15001,"1/14/2015","Wednesday","Local",10,1,7,"Broker",1,0,14,"Large",10.1780862472873,"gray",10.1773167641457,0
"6218",19218,38,"M",1,68,11.0964853512089,1,0,"Own",80014,"7/1/2016","Friday","Parking Lot",0,0,96,"Phone",1,0,1,"Medium",10.0590828767643,"white",9.86342289460161,0
"10291",19990,39,"F",1,81,10.5949833703468,0,0,"Own",15028,"5/4/2015","Monday","Local",0,0,99,"Broker",0,8.21454907710817,9,"Compact",11.1983391046158,"white",9.30441543570221,0
"3543",22815,24,"F",1,76,10.7158833609141,1,0,"Rent",80021,"5/9/2016","Monday","Local",15,0,83,"Online",1,0,1,"Compact",9.61587214452889,"black",9.91555137710006,0
"9653",707,38,"F",1,70,11.0690573093291,1,1,"Own",15001,"1/4/2016","Monday","Local",0,0,97,"Phone",0,0,14,"Compact",10.9881563827271,"blue",10.8526307041128,0
"3460",18469,40,"M",1,90,11.6029855233379,0,1,"Own",15025,"7/25/2016","Monday","Parking Lot",0,0,47,"Broker",1,8.71927979310082,14,"Medium",10.9230130532242,"black",9.76593047857615,0
"14626",23680,37,"F",1,89,11.3436899117246,0,1,"Rent",15022,"5/8/2015","Friday","Parking Lot",0,1,2,"Broker",1,0,1,"Large",9.65257742418459,"blue",8.89048754763301,0
"17207",2428,46,"F",1,35,11.6367170795738,1,0,"Own",50048,"4/25/2015","Saturday","Highway",0,1,1,"Broker",1,9.27608035856499,5,"Large",11.2746819754654,"gray",10.2876300152056,0
"6650",3543,31,"F",1,67,11.4652571712687,1,0,"Rent",80031,"9/21/2016","Wednesday","Parking Lot",18,1,100,"Phone",0,8.64771957351582,7,"Compact",10.3329098342852,"black",9.21336404805679,0
"17616",21617,71,"M",1,68,11.2307349529276,1,1,"Rent",80011,"2/4/2016","Thursday","Parking Lot",0,0,50,"Phone",0,8.66324660526175,1,"Medium",9.61587214452889,"blue",10.5564149272759,0
"15175",27118,24,"F",0,69,11.2080836696715,1,1,"Rent",85025,"4/24/2015","Friday","Highway",0,1,81,"Online",1,0,16,"Medium",9.64258580508517,"white",10.0556337206715,0
"10036",3011,51,"M",0,79,10.3133098210857,0,0,"Own",80015,"9/16/2015","Wednesday","Local",0,0,83,"Phone",0,0,1,"Large",9.61587214452889,"blue",10.2888964096083,0
"15903",1390,46,"F",1,69,11.6093350402179,1,0,"Rent",15012,"11/27/2015","Friday","Local",20,0,88,"Broker",1,0,1,"Large",10.9178803535959,"black",10.3273250784233,0
"6055",17618,21,"M",1,51,11.6070986349875,0,1,"Rent",85002,"8/16/2015","Sunday","Local",0,0,72,"Online",1,8.65906421246836,3,"Large",9.61587214452889,"other",9.66533431803378,0
"14151",22425,38,"F",1,60,10.8197382836103,1,1,"Own",15001,"3/31/2016","Thursday","Local",0,1,16,"Broker",1,7.44853186109612,2,"Large",10.884135187479,"gray",8.57082386728812,0
"12321",26765,63,"F",1,62,11.621331338814,1,1,"Own",85010,"7/8/2015","Wednesday","Parking Lot",5,0,82,"Broker",0,0,1,"Compact",10.4108865240816,"red",10.1175525417324,0
"13291",22901,68,"F",1,98,10.4645308924627,0,1,"Rent",50051,"11/23/2016","Wednesday","Local",2,0,100,"Phone",0,0,1,"Compact",9.61587214452889,"gray",9.45491157148541,0
"4318",25854,60,"F",0,69,11.4949244138607,1,1,"Rent",85063,"12/3/2016","Saturday","Parking Lot",0,0,98,"Broker",0,0,1,"Medium",9.61587214452889,"red",10.1396242781799,0
"4427",7112,47,"M",1,91,10.5862055376055,0,0,"Own",85036,"10/7/2015","Wednesday","Parking Lot",0,0,9,"Broker",1,0,1,"Medium",11.1410973657805,"white",10.6185209996271,0
"6482",29516,46,"F",0,87,11.3943783875082,1,0,"Own",80021,"2/26/2015","Thursday","Local",0,0,70,"Broker",1,0,1,"Compact",11.0037115574125,"black",8.47058044803464,0
"16398",3369,64,"M",1,89,10.6785602824947,0,1,"Own",85002,"5/22/2015","Friday","Parking Lot",0,0,0,"Broker",0,0,1,"Compact",9.95909798254302,"other",10.3818763056642,0
"8156",29575,63,"F",1,60,10.8869321325967,1,1,"Own",20152,"5/14/2015","Thursday","Local",12,0,94,"Online",0,0,3,"Medium",10.8717713189482,"red",10.2518851340857,0
"12532",11804,34,"F",1,57,11.1857954535513,1,0,"Rent",50012,"11/10/2016","Thursday","Parking Lot",8,0,4,"Broker",1,0,3,"Medium",9.61587214452889,"red",9.40453126945578,0
"10063",14142,36,"M",1,36,11.6845399046205,1,1,"Rent",50021,"7/2/2016","Saturday","Local",0,0,50,"Broker",0,0,3,"Medium",9.61587214452889,"other",10.3435533377193,0
"5521",6878,54,"M",1,82,10.7624245573803,1,1,"Own",85080,"11/28/2015","Saturday","Highway",0,1,96,"Broker",0,6.5404815082479,1,"Medium",9.61587214452889,"other",10.0132341499091,0
"8151",25896,38,"F",0,76,11.2791000653092,0,1,"Rent",85048,"7/15/2015","Wednesday","Local",0,0,27,"Phone",0,8.74911886674316,3,"Compact",9.61587214452889,"black",10.6258844176628,0
"17539",11112,25,"M",1,76,11.5068470286498,1,1,"Rent",20128,"8/19/2016","Friday","Local",3,0,0,"Online",1,7.85574620799471,1,"Medium",9.61587214452889,"black",9.99346681412102,0
"13474",4946,44,"M",1,97,10.8267936193042,1,0,"Own",50014,"11/24/2015","Tuesday","Local",2,1,49,"Broker",0,7.83461793066123,6,"Medium",9.61587214452889,"white",10.0954568795649,0
"13322",15194,26,"M",1,62,11.6524786899132,0,0,"Rent",80014,"11/8/2015","Sunday","Highway",0,0,47,"Online",0,0,1,"Medium",11.0786127743216,"silver",10.150046362044,0
"9820",14133,45,"F",1,71,10.7509639684099,1,1,"Rent",20151,"12/26/2015","Saturday","Local",0,1,15,"Phone",1,8.05257662585198,1,"Medium",9.61587214452889,"black",10.2767577611193,0
"8970",14034,29,"F",0,73,11.1514676728551,1,1,"Own",50058,"5/18/2015","Monday","Local",0,0,88,"Online",0,0,1,"Large",11.1099248049041,"black",8.38640287472251,0
"17474",28644,45,"F",1,77,10.6653909099064,1,1,"Own",20104,"4/13/2015","Monday","Local",12,0,86,"Phone",1,7.31935486597369,4,"Compact",10.9295318364071,"white",10.4857873970541,0
"4554",20331,52,"F",1,89,11.388970924695,1,1,"Rent",85006,"7/4/2016","Monday","Highway",1,1,16,"Broker",1,0,1,"Large",9.61587214452889,"other",9.69039941504378,0
"670",3277,30,"M",1,75,11.1202235595624,0,1,"Own",80016,"10/6/2016","Thursday","Local",0,0,23,"Online",0,0,1,"Large",9.61587214452889,"blue",11.1348539951278,0
"13845",13750,29,"M",0,72,10.8085757699023,1,1,"Own",50005,"2/6/2015","Friday","Local",0,0,2,"Online",1,7.79987626154909,3,"Compact",9.61587214452889,"blue",8.75581547860409,0
"10379",24775,39,"F",1,80,11.2303768603635,1,1,"Own",15035,"9/26/2015","Saturday","Parking Lot",0,0,67,"Broker",1,8.6343858306007,1,"Compact",9.85148456137015,"black",10.4282679561611,0
"4400",28661,24,"M",1,86,11.6671304290384,1,1,"Rent",85038,"11/26/2016","Saturday","Local",2,0,0,"Online",1,6.8618579265951,4,"Compact",9.61587214452889,"red",9.7923020662964,0
"7378",13887,60,"M",1,63,10.8621862206599,1,1,"Own",80017,"5/10/2016","Tuesday","Parking Lot",0,0,54,"Online",1,9.58937525872587,1,"Medium",9.61587214452889,"white",9.84064647472614,0
"14655",25238,23,"F",0,54,11.5720713469308,1,1,"Rent",50035,"12/7/2015","Monday","Parking Lot",0,0,59,"Online",0,8.8796547604987,2,"Medium",9.61587214452889,"black",9.80174657621312,0
"3180",26777,37,"F",1,54,11.3741575284076,1,0,"Rent",15007,"3/17/2015","Tuesday","Highway",0,0,5,"Broker",0,0,1,"Medium",9.61587214452889,"white",9.67844564423195,0
"16208",7084,48,"F",0,82,11.4425781051494,0,1,"Own",80017,"5/12/2015","Tuesday","Local",0,0,21,"Broker",0,8.00357701099962,1,"Large",9.61587214452889,"blue",9.95510468990588,0
"4841",9752,53,"F",1,93,10.7970826764781,1,1,"Own",15054,"4/29/2016","Friday","Highway",0,1,49,"Online",1,0,5,"Large",9.89665786405672,"other",10.5372708003865,0
"10468",22505,48,"M",1,60,11.5346869567517,1,1,"Own",15046,"8/21/2016","Sunday","Local",12,1,35,"Broker",1,0,1,"Large",11.454604150025,"other",9.71882609971943,0
"15029",26978,48,"M",0,78,10.392834144625,1,1,"Rent",80022,"4/29/2015","Wednesday","Local",0,1,86,"Broker",0,6.88454806264432,3,"Compact",10.8610695790941,"white",10.5437118550791,0
"5363",1920,36,"M",1,75,11.5242906360489,1,0,"Own",80042,"1/27/2015","Tuesday","Parking Lot",0,0,25,"Broker",1,0,1,"Compact",10.5729767242965,"blue",10.6220005568338,0
"12384",21715,26,"F",1,63,10.7849176522743,1,1,"Rent",15001,"12/24/2015","Thursday","Local",9,0,32,"Online",1,7.10706504880495,1,"Compact",10.8919869243463,"other",9.19211649038892,0
"1447",18419,39,"F",1,73,11.2901318524203,1,0,"Rent",80031,"3/11/2015","Wednesday","Local",0,0,84,"Broker",0,8.33363086518615,1,"Medium",9.61587214452889,"gray",9.28824150349625,0
"2223",21469,54,"F",1,90,11.4159188470281,1,0,"Own",80003,"12/14/2016","Wednesday","Local",0,1,28,"Broker",1,7.85462565108869,1,"Medium",9.61587214452889,"black",10.1008762740269,0
"14512",19195,22,"F",1,81,11.1812079069287,1,0,"Rent",85066,"3/20/2016","Sunday","Local",0,0,39,"Online",0,0,1,"Compact",9.61587214452889,"other",10.467916442604,0
"1276",9913,48,"M",0,92,10.3477886844295,1,1,"Rent",80037,"5/4/2016","Wednesday","Local",5,0,100,"Broker",0,0,1,"Compact",9.61587214452889,"silver",10.8829682664276,0
"17679",12384,30,"F",1,54,11.3669512664271,1,0,"Rent",85082,"11/17/2016","Thursday","Highway",0,0,4,"Broker",1,0,1,"Large",10.212687646556,"red",10.7761979865583,0
"801",26888,50,"F",0,77,10.3174828416477,1,0,"Rent",50009,"11/30/2015","Monday","Parking Lot",0,0,70,"Phone",0,0,2,"Compact",10.4609425624133,"white",9.28679063824459,0
"15323",5758,36,"M",1,54,11.4539182843902,1,0,"Rent",80046,"3/31/2015","Tuesday","Parking Lot",0,0,19,"Broker",1,0,1,"Medium",10.728939978803,"blue",9.52916132656901,0
"8476",13461,50,"M",1,78,11.1003602103718,1,1,"Own",85044,"8/17/2015","Monday","Highway",0,0,65,"Phone",0,7.57220973214942,1,"Large",11.2542323847345,"blue",10.3737371905817,0
"12909",1152,55,"F",1,69,11.2756829892765,1,0,"Own",80016,"4/14/2016","Thursday","Parking Lot",24,0,16,"Broker",1,0,5,"Large",10.9083791493247,"silver",9.88145723074006,0
"9390",11268,32,"F",1,76,11.106159511129,1,0,"Own",50022,"5/6/2015","Wednesday","Local",0,0,10,"Broker",1,9.4773767818774,1,"Compact",10.1016396854637,"white",10.1719975184342,0
"16954",540,52,"F",0,68,11.4688899793805,1,1,"Own",80002,"10/10/2015","Saturday","Highway",0,1,0,"Phone",1,5.56114306300095,6,"Medium",9.61587214452889,"red",9.94389097514738,0
"12124",19679,51,"M",0,51,11.173121684916,1,0,"Rent",80038,"1/22/2015","Thursday","Local",24,0,71,"Broker",1,8.34715429298881,1,"Medium",11.5117227860118,"white",9.81030870976853,0
"12772",3555,43,"F",1,46,11.5433770724261,1,1,"Own",15009,"4/27/2016","Wednesday","Parking Lot",0,0,11,"Broker",1,7.11646719337335,7,"Compact",11.1015754268844,"red",9.47555625440596,0
"10351",5584,32,"F",0,95,11.6563849109721,1,1,"Rent",80020,"11/25/2016","Friday","Highway",0,0,88,"Phone",1,6.9971571298444,9,"Large",9.61587214452889,"other",10.6308104964306,0
"4081",13106,41,"F",1,66,11.5939707468214,0,0,"Rent",15001,"12/4/2015","Friday","Parking Lot",2,1,14,"Phone",0,0,1,"Medium",9.61587214452889,"gray",9.0951685357817,0
"11077",20342,48,"M",1,63,11.7037028370452,1,0,"Rent",85031,"5/31/2016","Tuesday","Local",1,0,51,"Broker",1,6.20907280692351,8,"Medium",10.9280142557308,"gray",9.24777989687047,0
"6746",8016,45,"M",1,90,10.3695459094196,1,0,"Own",15021,"10/21/2015","Wednesday","Parking Lot",11,0,77,"Broker",1,0,2,"Medium",9.93116630372645,"other",10.3773795609776,0
"4148",22632,49,"F",1,92,10.4838858796541,1,1,"Rent",80002,"9/10/2016","Saturday","Local",0,0,45,"Broker",1,9.29671529647289,3,"Compact",11.0273835697979,"blue",9.08628713707962,0
"13260",11909,42,"F",1,57,11.0155424169007,1,0,"Own",20105,"10/1/2016","Saturday","Highway",0,0,49,"Phone",1,0,1,"Medium",9.61587214452889,"gray",9.72645691570693,0
"3470",1576,41,"F",1,89,11.2446537860383,0,0,"Own",15057,"10/26/2015","Monday","Parking Lot",2,0,60,"Broker",0,0,1,"Medium",9.61587214452889,"silver",9.81532502504511,0
"12032",8418,32,"F",1,85,11.4583636769775,1,1,"Own",20148,"6/20/2016","Monday","Local",0,0,89,"Phone",1,0,1,"Compact",9.61587214452889,"other",9.91666084298169,0
"6532",1293,47,"F",1,66,10.7635253428595,0,1,"Own",85023,"1/16/2015","Friday","Parking Lot",0,0,31,"Broker",0,9.33030768702316,4,"Large",11.4814865665067,"red",10.2229517315257,0
"13161",5367,55,"F",1,85,10.3922515994996,1,0,"Own",85013,"4/1/2015","Wednesday","Local",0,0,21,"Broker",1,0,2,"Compact",9.61587214452889,"gray",9.60598722302239,0
"8012",29743,48,"F",1,84,10.5965097252829,1,1,"Own",85034,"9/13/2015","Sunday","Parking Lot",0,0,12,"Phone",0,0,1,"Medium",10.6553562232863,"blue",9.23281054604687,0
"15177",7152,69,"F",1,95,11.4501347488645,1,0,"Own",15035,"5/6/2016","Friday","Local",1,0,74,"Broker",0,0,1,"Medium",10.2013131146518,"black",9.66385228422063,0
"1800",26797,43,"M",1,75,11.4595879773796,1,1,"Own",50014,"9/5/2015","Saturday","Parking Lot",8,0,7,"Phone",1,7.49009379631053,1,"Large",9.61587214452889,"silver",9.52934480452176,0
"17853",21963,28,"F",1,72,10.9218473893137,1,0,"Rent",15012,"10/24/2016","Monday","Local",4,0,79,"Online",0,7.41584315854413,4,"Large",9.61587214452889,"gray",9.87116996572549,0
"4326",13242,57,"F",1,80,10.6262663482207,1,0,"Own",50055,"8/27/2015","Thursday","Parking Lot",4,0,92,"Broker",1,3.75020970926554,2,"Compact",9.61587214452889,"gray",11.0732347526181,0
"2638",549,31,"F",0,85,11.1369075023848,1,1,"Own",15046,"7/4/2015","Saturday","Local",0,0,70,"Broker",0,8.08773555060458,1,"Medium",9.61587214452889,"black",9.81132609370286,0
"14144",17333,44,"F",1,24,11.1889389562265,0,1,"Rent",85068,"10/29/2016","Saturday","Local",0,0,16,"Phone",1,7.59138733397335,1,"Medium",9.61587214452889,"silver",10.6225792327244,0
"7131",14642,29,"M",0,72,11.5057094923499,1,0,"Rent",85060,"3/19/2016","Saturday","Local",0,0,45,"Online",1,8.17083343396927,1,"Medium",9.61587214452889,"other",9.50602868329297,0
"16469",26434,29,"M",1,80,11.6604398877588,1,1,"Rent",80015,"8/25/2016","Thursday","Local",22,0,92,"Online",0,4.26338385454311,1,"Large",10.2511442462982,"black",9.52262855474054,0
"11605",8096,32,"M",0,83,11.6612075295407,1,0,"Own",20134,"7/31/2015","Friday","Local",15,1,17,"Phone",0,7.29699614971327,1,"Compact",9.61587214452889,"gray",10.4408371680642,0
"4195",8272,53,"F",0,84,10.915524732672,0,1,"Own",85043,"1/29/2015","Thursday","Parking Lot",0,0,50,"Broker",0,0,15,"Compact",10.837080372181,"blue",9.97457463449942,0
"1422",22021,93,"M",1,81,11.543910434218,1,0,"Rent",50043,"10/22/2015","Thursday","Parking Lot",4,0,57,"Phone",1,0,2,"Compact",10.9907662471226,"silver",10.3008134523048,0
"14139",16844,54,"F",1,86,11.7222621385047,1,1,"Own",15025,"10/26/2016","Wednesday","Highway",9,0,50,"Online",0,7.25342791893794,7,"Medium",10.2123409227713,"blue",10.8897599065222,0
"16091",5137,45,"M",0,79,10.5353176841073,1,0,"Rent",15035,"4/4/2015","Saturday","Local",4,0,10,"Phone",0,0,1,"Medium",10.3476119029022,"black",9.53036827870262,0
"6048",29267,59,"M",1,73,11.7109973318554,1,0,"Rent",85009,"7/5/2016","Tuesday","Local",3,0,49,"Online",1,0,3,"Compact",9.61587214452889,"blue",10.1191880517332,0
"2969",24635,35,"F",1,78,11.0341313120349,1,0,"Own",85012,"9/13/2015","Sunday","Local",0,0,9,"Broker",1,0,5,"Compact",11.2066651766914,"gray",10.6376486185641,0
"577",27310,63,"M",1,87,11.6629132060652,1,1,"Own",85005,"6/17/2016","Friday","Local",25,1,9,"Broker",1,0,1,"Medium",10.3127155637325,"blue",10.1591624208765,0
"16275",26400,54,"M",1,87,11.5519634691255,0,1,"Rent",20120,"3/16/2016","Wednesday","Highway",2,1,97,"Phone",0,0,4,"Large",10.7883807641387,"silver",10.7559852067473,0
"3036",1517,70,"F",1,62,10.385543262806,1,1,"Own",85020,"4/23/2015","Thursday","Local",0,1,0,"Broker",0,9.00903658726643,1,"Medium",10.9562159348589,"other",9.76686150440095,0
"1952",29446,47,"M",1,94,11.2769499348406,1,1,"Own",15010,"11/5/2015","Thursday","Parking Lot",0,0,1,"Phone",0,0,1,"Compact",11.2430513773787,"red",9.51357194070666,0
"80",20855,40,"F",1,77,10.7108781784539,1,0,"Own",15035,"3/18/2015","Wednesday","Local",0,0,4,"Phone",1,8.06571136956696,1,"Medium",10.5523931533334,"silver",8.48195092828503,0
"16423",17369,49,"M",1,68,11.1886209010619,1,1,"Own",50009,"10/10/2015","Saturday","Parking Lot",8,0,67,"Broker",0,0,3,"Medium",9.61587214452889,"red",10.0472539381546,0
"17417",302,37,"M",1,86,11.5179229566805,1,1,"Rent",80020,"4/25/2015","Saturday","Parking Lot",0,0,97,"Broker",1,0,1,"Large",10.195935652847,"gray",9.56390728137555,0
"5720",15596,35,"M",1,72,10.9576253511024,0,1,"Rent",20111,"3/1/2015","Sunday","Local",0,0,76,"Phone",0,0,1,"Compact",11.3603758343192,"silver",10.1016950268949,0
"1158",13261,59,"F",1,75,11.2548798616468,1,1,"Rent",85070,"11/5/2015","Thursday","Local",0,1,17,"Phone",1,0,1,"Medium",11.5276405300591,"white",10.731923827838,0
"1698",29975,69,"M",1,83,11.2417726944697,1,1,"Rent",50033,"8/19/2016","Friday","Local",0,0,79,"Broker",1,6.13809415732195,2,"Compact",9.61587214452889,"gray",9.64450278124329,0
"12157",19405,39,"M",1,11,11.7354688362124,1,0,"Rent",80028,"8/23/2015","Sunday","Local",6,1,78,"Online",0,6.02167847451399,1,"Large",10.7862127921108,"white",9.48894577531621,0
"6205",9692,40,"F",0,83,10.7905142387238,1,0,"Own",50052,"5/8/2016","Sunday","Local",10,0,99,"Broker",1,7.21882911829124,7,"Large",9.61587214452889,"silver",10.7991170748538,0
